"comparison","n","rho","p_value","ci_lo","ci_hi","loo_rho_min","loo_rho_max"
"GSE215011_HCC: HSF2 vs NET_core (all 10 tumors)",10,0.165656642167759,0.647407738605348,-0.509433962264151,0.924504070725662,-0.0502096445253434,0.45188680072809
